9_25,"[3, -12, 17, -12, 3, 0, 0, 0, 0]"
9_28,"[1, -5, 12, -15, 12, -5, 1, 0, 0]"
9_30,"[1, -5, 12, -17, 12, -5, 1, 0, 0]"
9_31,"[1, -5, 13, -17, 13, -5, 1, 0, 0]"
9_32,"[1, -6, 14, -17, 14, -6, 1, 0, 0]"
9_33,"[1, -6, 14, -19, 14, -6, 1, 0, 0]"
9_34,"[1, -6, 16, -23, 16, -6, 1, 0, 0]"
9_35,"[7, -13, 7, 0, 0, 0, 0, 0, 0]"
9_36,"[1, -5, 8, -9, 8, -5, 1, 0, 0]"
9_37,"[2, -11, 19, -11, 2, 0, 0, 0, 0]"
9_38,"[5, -14, 19, -14, 5, 0, 0, 0, 0]"
9_39,"[3, -14, 21, -14, 3, 0, 0, 0, 0]"
9_40,"[1, -7, 18, -23, 18, -7, 1, 0, 0]"
9_41,"[3, -12, 19, -12, 3, 0, 0, 0, 0]"
9_42,"[1, -2, 1, -2, 1, 0, 0, 0, 0]"
9_43,"[1, -3, 2, -1, 2, -3, 1, 0, 0]"
9_45,"[1, -6, 9, -6, 1, 0, 0, 0, 0]"
9_47,"[1, -4, 6, -5, 6, -4, 1, 0, 0]"
9_48,"[1, -7, 11, -7, 1, 0, 0, 0, 0]"
10_1,"[4, -9, 4, 0, 0, 0, 0, 0, 0]"
10_2,"[1, -3, 3, -3, 3, -3, 3, -3, 1]"
10_3,"[6, -13, 6, 0, 0, 0, 0, 0, 0]"
10_9,"[1, -3, 5, -7, 7, -7, 5, -3, 1]"
10_11,"[4, -11, 13, -11, 4, 0, 0, 0, 0]"
10_13,"[2, -13, 23, -13, 2, 0, 0, 0, 0]"
10_14,"[2, -8, 12, -13, 12, -8, 2, 0, 0]"
10_15,"[2, -6, 9, -9, 9, -6, 2, 0, 0]"
10_16,"[4, -12, 15, -12, 4, 0, 0, 0, 0]"
10_17,"[1, -3, 5, -7, 9, -7, 5, -3, 1]"
10_18,"[4, -14, 19, -14, 4, 0, 0, 0, 0]"
10_20,"[3, -9, 11, -9, 3, 0, 0, 0, 0]"
10_23,"[2, -7, 13, -15, 13, -7, 2, 0, 0]"
10_24,"[4, -14, 19, -14, 4, 0, 0, 0, 0]"
10_28,"[4, -13, 19, -13, 4, 0, 0, 0, 0]"
10_29,"[1, -7, 15, -17, 15, -7, 1, 0, 0]"
10_30,"[4, -17, 25, -17, 4, 0, 0, 0, 0]"
10_31,"[4, -14, 21, -14, 4, 0, 0, 0, 0]"
10_34,"[3, -9, 13, -9, 3, 0, 0, 0, 0]"
10_35,"[2, -12, 21, -12, 2, 0, 0, 0, 0]"
10_36,"[3, -13, 19, -13, 3, 0, 0, 0, 0]"
10_37,"[4, -13, 19, -13, 4, 0, 0, 0, 0]"
10_40,"[2, -8, 17, -21, 17, -8, 2, 0, 0]"
10_41,"[1, -7, 17, -21, 17, -7, 1, 0, 0]"
10_42,"[1, -7, 19, -27, 19, -7, 1, 0, 0]"
10_43,"[1, -7, 17, -23, 17, -7, 1, 0, 0]"
10_44,"[1, -7, 19, -25, 19, -7, 1, 0, 0]"
10_45,"[1, -7, 21, -31, 21, -7, 1, 0, 0]"
10_46,"[1, -3, 4, -5, 5, -5, 4, -3, 1]"
10_47,"[1, -3, 6, -7, 7, -7, 6, -3, 1]"
10_49,"[3, -8, 12, -13, 12, -8, 3, 0, 0]"
10_51,"[2, -7, 15, -19, 15, -7, 2, 0, 0]"
10_53,"[6, -18, 25, -18, 6, 0, 0, 0, 0]"
10_57,"[2, -8, 18, -23, 18, -8, 2, 0, 0]"
10_59,"[1, -7, 18, -23, 18, -7, 1, 0, 0]"
10_61,"[2, -5, 6, -7, 6, -5, 2, 0, 0]"
10_63,"[5, -14, 19, -14, 5, 0, 0, 0, 0]"
10_66,"[3, -9, 16, -19, 16, -9, 3, 0, 0]"
10_71,"[1, -7, 18, -25, 18, -7, 1, 0, 0]"
10_72,"[2, -9, 16, -19, 16, -9, 2, 0, 0]"
10_75,"[1, -7, 19, -27, 19, -7, 1, 0, 0]"
10_78,"[1, -7, 16, -21, 16, -7, 1, 0, 0]"
10_80,"[3, -9, 15, -17, 15, -9, 3, 0, 0]"
10_82,"[1, -4, 8, -12, 13, -12, 8, -4, 1]"
10_84,"[2, -9, 20, -25, 20, -9, 2, 0, 0]"
10_85,"[1, -4, 8, -10, 11, -10, 8, -4, 1]"
10_87,"[2, -9, 18, -23, 18, -9, 2, 0, 0]"
10_89,"[1, -8, 24, -33, 24, -8, 1, 0, 0]"
10_90,"[2, -8, 17, -23, 17, -8, 2, 0, 0]"
10_91,"[1, -4, 9, -14, 17, -14, 9, -4, 1]"
10_92,"[2, -10, 20, -25, 20, -10, 2, 0, 0]"
10_98,"[2, -9, 18, -23, 18, -9, 2, 0, 0]"
10_99,"[1, -4, 10, -16, 19, -16, 10, -4, 1]"
10_100,"[1, -4, 9, -12, 13, -12, 9, -4, 1]"
10_103,"[2, -8, 17, -21, 17, -8, 2, 0, 0]"
10_107,"[1, -8, 22, -31, 22, -8, 1, 0, 0]"
10_108,"[2, -8, 14, -15, 14, -8, 2, 0, 0]"
10_112,"[1, -5, 11, -17, 19, -17, 11, -5, 1]"
10_113,"[2, -11, 26, -33, 26, -11, 2, 0, 0]"
10_115,"[1, -9, 26, -37, 26, -9, 1, 0, 0]"
10_116,"[1, -5, 12, -19, 21, -19, 12, -5, 1]"
10_121,"[2, -11, 27, -35, 27, -11, 2, 0, 0]"
10_123,"[1, -6, 15, -24, 29, -24, 15, -6, 1]"
10_125,"[1, -2, 2, -1, 2, -2, 1, 0, 0]"
10_126,"[1, -2, 4, -5, 4, -2, 1, 0, 0]"
10_129,"[2, -6, 9, -6, 2, 0, 0, 0, 0]"
10_131,"[2, -8, 11, -8, 2, 0, 0, 0, 0]"
10_132,"[1, -1, 1, -1, 1, 0, 0, 0, 0]"
10_135,"[3, -9, 13, -9, 3, 0, 0, 0, 0]"
10_139,"[1, -1, 0, 2, -3, 2, 0, -1, 1]"
10_140,"[1, -2, 3, -2, 1, 0, 0, 0, 0]"
10_146,"[2, -8, 13, -8, 2, 0, 0, 0, 0]"
10_148,"[1, -3, 7, -9, 7, -3, 1, 0, 0]"
10_149,"[1, -5, 9, -11, 9, -5, 1, 0, 0]"
10_150,"[1, -4, 6, -7, 6, -4, 1, 0, 0]"
10_152,"[1, -1, -1, 4, -5, 4, -1, -1, 1]"
10_155,"[1, -3, 5, -7, 5, -3, 1, 0, 0]"
10_157,"[1, -6, 11, -13, 11, -6, 1, 0, 0]"
10_161,"[1, 0, -2, 3, -2, 0, 1, 0, 0]"
10_162,"[3, -9, 11, -9, 3, 0, 0, 0, 0]"
10_163,"[1, -5, 12, -15, 12, -5, 1, 0, 0]"
10_164,"[3, -11, 17, -11, 3, 0, 0, 0, 0]"
10_165,"[2, -10, 15, -10, 2, 0, 0, 0, 0]"
